Uniprot	PDB
P68871	1Y7C
P68871	1Y7D
P68871	1Y7G
P68871	1Y7Z
P68871	1Y83
P68871	1Y85
P68871	1Y8W
P68871	1YDZ
P68871	1YE0
P68871	1YE1
P68871	1YE2
P68871	1YEN
P68871	1YEO
P68871	1YEQ
P68871	1YEU
P68871	1YEV
P68871	1YFF
P68871	1YG5
P68871	1YGD
P68871	1YGF
P68871	1YH9
P68871	1YHE
P68871	1YHR
P68871	1YIE
P68871	1YIH
P68871	1YVQ
P68871	1YVT
P68871	1YZI
P68871	2D5Z
P68871	2D60
P68871	2DN1
P68871	2DN2
P68871	2DN3
P68871	2DXM
P68871	2H35
P68871	2HBC
P68871	2HBD
P68871	2HBE
P68871	2HBF
P68871	2HBS
P68871	2HCO
P68871	2HHB
P68871	2HHD
P68871	2HHE
P68871	2M6Z
P68871	2W6V
P68871	2W72
P68871	2YRS
P68871	3B75
P68871	3D17
P68871	3D7O
P68871	3DUT
P68871	3HHB
P68871	3HXN
P68871	3IC0
P68871	3IC2
P68871	3KMF
P68871	3NL7
P68871	3NMM
P68871	3ODQ
P68871	3ONZ
P68871	3OO4
P68871	3OO5
P68871	3P5Q
P68871	3QJB
P68871	3QJC
P68871	3QJD
P68871	3QJE
P68871	3R5I
P68871	3S65
P68871	3S66
P68871	3SZK
P68871	3W4U
P68871	3WCP
P68871	3WHM
P68871	4FC3
P68871	4HHB
P68871	4IJ2
P68871	4L7Y
P68871	4M4A
P68871	4M4B
P68871	4MQC
P68871	4MQG
P68871	4MQH
P68871	4MQI
P68871	4N7N
P68871	4N7O
P68871	4N7P
P68871	4N8T
P68871	4NI0
P68871	4NI1
P68871	4ROL
P68871	4ROM
P68871	4WJG
P68871	4X0L
P68871	4XS0
P68871	5.00E+29
P68871	5E6E
P68871	5.00E+83
P68871	5EE4
P68871	5HU6
P68871	5HY8
P68871	5JDO
P68871	5KDQ
P68871	5KSI
P68871	5KSJ
P68871	5NI1
P68871	5SW7
P68871	5U3I
P68871	5UCU
P68871	5UFJ
P68871	5URC
P68871	5VMM
P68871	5WOG
P68871	5WOH
P68871	5X2R
P68871	5X2S
P68871	5X2T
P68871	5X2U
P68871	6BB5
P68871	6BNR
P68871	6BWP
P68871	6BWU
P68871	6DI4
P68871	6FQF
P68871	6HAL
P68871	6HBW
P68871	6NBC
P68871	6NBD
P22607	1RY7
P22607	2LZL
P22607	4K33
Q08881	1SM2
Q08881	1SNU
Q08881	1SNX
Q08881	2E6I
Q08881	2LMJ
Q08881	2YUQ
Q08881	3MIY
Q08881	3MJ1
Q08881	3MJ2
Q08881	3QGW
Q08881	3QGY
Q08881	3T9T
Q08881	3V5J
Q08881	3V5L
Q08881	3V8T
Q08881	3V8W
Q08881	4HCT
Q08881	4HCU
Q08881	4HCV
Q08881	4KIO
Q08881	4L7S
Q08881	4M0Y
Q08881	4M0Z
Q08881	4M12
Q08881	4M13
Q08881	4M14
Q08881	4M15
Q08881	4MF0
Q08881	4MF1
Q08881	4PP9
Q08881	4PPA
Q08881	4PPB
Q08881	4PPC
Q08881	4PQN
Q08881	4QD6
Q08881	4RFM
P08631	1AD5
P08631	1BU1
P08631	1QCF
P08631	2C0I
P08631	2C0O
P08631	2C0T
P08631	2HCK
P08631	2HK5
P08631	2OI3
P08631	2OJ2
P08631	3HCK
P08631	3NHN
P08631	3RBB
P08631	3REA
P08631	3REB
P08631	3VRY
P08631	3VRZ
P08631	3VS0
P08631	3VS1
P08631	3VS2
P08631	3VS3
P08631	3VS4
P08631	3VS5
P08631	3VS6
P08631	3VS7
P08631	4HCK
P08631	4LUD
P08631	4LUE
P08631	4ORZ
P08631	4U5W
P08631	5H09
P08631	5H0B
P08631	5H0E
P08631	5H0G
P08631	5H0H
P08631	5HCK
P08631	5NUH
P08631	5ZJ6
P24941	1AQ1
P24941	1B38
P24941	1B39
P24941	1BUH
P24941	1CKP
P24941	1DI8
P24941	1DM2
P24941	1E1V
P24941	1E1X
P24941	1E9H
P24941	1F5Q
P24941	1FIN
P24941	1FQ1
P24941	1FVT
P24941	1FVV
P24941	1G5S
P24941	1GIH
P24941	1GII
P24941	1GIJ
P24941	1GY3
P24941	1GZ8
P24941	1H00
P24941	1H01
P24941	1H07
P24941	1H08
P24941	1H0V
P24941	1H0W
P24941	1H1P
P24941	1H1Q
P24941	1H1R
P24941	1H1S
P24941	1H24
P24941	1H25
P24941	1H26
P24941	1H27
P24941	1H28
P24941	1HCK
P24941	1HCL
P24941	1JST
P24941	1JSU
P24941	1JSV
P24941	1JVP
P24941	1KE5
P24941	1KE6
P24941	1KE7
P24941	1KE8
P24941	1KE9
P24941	1OGU
P24941	1OI9
P24941	1OIQ
P24941	1OIR
P24941	1OIT
P24941	1OIU
P24941	1OIY
P24941	1OKV
P24941	1OKW
P24941	1OL1
P24941	1OL2
P24941	1P2A
P24941	1P5E
P24941	1PF8
P24941	1PKD
P24941	1PW2
P24941	1PXI
P24941	1PXJ
P24941	1PXK
P24941	1PXL
P24941	1PXM
P24941	1PXN
P24941	1PXO
P24941	1PXP
P24941	1PYE
P24941	1QMZ
P24941	1R78
P24941	1URC
P24941	1URW
P24941	1V1K
P24941	1VYW
P24941	1VYZ
P24941	1W0X
P24941	1W8C
P24941	1W98
P24941	1WCC
P24941	1Y8Y
P24941	1Y91
P24941	1YKR
P24941	2A0C
P24941	2A4L
P24941	2B52
P24941	2B53
P24941	2B54
P24941	2B55
P24941	2BHE
P24941	2BHH
P24941	2BKZ
P24941	2BPM
P24941	2BTR
P24941	2BTS
P24941	2C4G
P24941	2C5N
P24941	2C5O
P24941	2C5V
P24941	2C5X
P24941	2C5Y
P24941	2C68
P24941	2C69
P24941	2C6I
P24941	2C6K
P24941	2C6L
P24941	2C6M
P24941	2C6O
P24941	2C6T
P24941	2CCH
P24941	2CCI
P24941	2CJM
P24941	2CLX
P24941	2DS1
P24941	2DUV
P24941	2EXM
P24941	2FVD
P24941	2G9X
P24941	2HIC
P24941	2I40
P24941	2IW6
P24941	2IW8
P24941	2IW9
P24941	2J9M
P24941	2JGZ
P24941	2R3F
P24941	2R3G
P24941	2R3H
P24941	2R3I
P24941	2R3J
P24941	2R3K
P24941	2R3L
P24941	2R3M
P24941	2R3N
P24941	2R3O
P24941	2R3P
P24941	2R3Q
P24941	2R3R
P24941	2R64
P24941	2UUE
P24941	2UZB
P24941	2UZD
P24941	2UZE
P24941	2UZL
P24941	2UZN
P24941	2UZO
P24941	2V0D
P24941	2V22
P24941	2VTA
P24941	2VTH
P24941	2VTI
P24941	2VTJ
P24941	2VTL
P24941	2VTM
P24941	2VTN
P24941	2VTO
P24941	2VTP
P24941	2VTQ
P24941	2VTR
P24941	2VTS
P24941	2VTT
P24941	2VU3
P24941	2VV9
P24941	2W05
P24941	2W06
P24941	2W17
P24941	2W1H
P24941	2WEV
P24941	2WFY
P24941	2WHB
P24941	2WIH
P24941	2WIP
P24941	2WMA
P24941	2WMB
P24941	2WPA
P24941	2WXV
P24941	2X1N
P24941	2XMY
P24941	2XNB
P24941	3BHT
P24941	3BHU
P24941	3BHV
P24941	3DDP
P24941	3DDQ
P24941	3DOG
P24941	3EID
P24941	3EJ1
P24941	3EOC
P24941	3EZR
P24941	3EZV
P24941	3F5X
P24941	3FZ1
P24941	3IG7
P24941	3IGG
P24941	3LE6
P24941	3LFN
P24941	3LFQ
P24941	3LFS
P24941	3MY5
P24941	3NS9
P24941	3PJ8
P24941	3PXF
P24941	3PXQ
P24941	3PXR
P24941	3PXY
P24941	3PXZ
P24941	3PY0
P24941	3PY1
P24941	3QHR
P24941	3QHW
P24941	3QL8
P24941	3QQF
P24941	3QQG
P24941	3QQH
P24941	3QQJ
P24941	3QQK
P24941	3QQL
P24941	3QRT
P24941	3QRU
P24941	3QTQ
P24941	3QTR
P24941	3QTS
P24941	3QTU
P24941	3QTW
P24941	3QTX
P24941	3QTZ
P24941	3QU0
P24941	3QWJ
P24941	3QWK
P24941	3QX2
P24941	3QX4
P24941	3QXO
P24941	3QXP
P24941	3QZF
P24941	3QZG
P24941	3QZH
P24941	3QZI
P24941	3R1Q
P24941	3R1S
P24941	3R1Y
P24941	3R28
P24941	3R6X
P24941	3R71
P24941	3R73
P24941	3R7E
P24941	3R7I
P24941	3R7U
P24941	3R7V
P24941	3R7Y
P24941	3R83
P24941	3R8L
P24941	3R8M
P24941	3R8P
P24941	3R8U
P24941	3R8V
P24941	3R8Z
P24941	3R9D
P24941	3R9H
P24941	3R9N
P24941	3R9O
P24941	3RAH
P24941	3RAI
P24941	3RAK
P24941	3RAL
P24941	3RJC
P24941	3RK5
P24941	3RK7
P24941	3RK9
P24941	3RKB
P24941	3RM6
P24941	3RM7
P24941	3RMF
P24941	3RNI
P24941	3ROY
P24941	3RPO
P24941	3RPR
P24941	3RPV
P24941	3RPY
P24941	3RZB
P24941	3S00
P24941	3S0O
P24941	3S1H
P24941	3S2P
P24941	3SQQ
P24941	3SW4
P24941	3SW7
P24941	3TI1
P24941	3TIY
P24941	3TIZ
P24941	3TNW
P24941	3ULI
P24941	3UNJ
P24941	3UNK
P24941	3WBL
P24941	4ACM
P24941	4BCK
P24941	4BCM
P24941	4BCN
P24941	4BCO
P24941	4BCP
P24941	4BCQ
P24941	4BGH
P24941	4BZD
P24941	4CFM
P24941	4CFN
P24941	4CFU
P24941	4CFV
P24941	4CFW
P24941	4CFX
P24941	4D1X
P24941	4D1Z
P24941	4EK3
P24941	4EK4
P24941	4EK5
P24941	4EK6
P24941	4EK8
P24941	4EOI
P24941	4EOJ
P24941	4EOK
P24941	4EOL
P24941	4EOM
P24941	4EON
P24941	4EOO
P24941	4EOP
P24941	4EOQ
P24941	4EOR
P24941	4EOS
P24941	4ERW
P24941	4EZ3
P24941	4EZ7
P24941	4FKG
P24941	4FKI
P24941	4FKJ
P24941	4FKL
P24941	4FKO
P24941	4FKP
P24941	4FKQ
P24941	4FKR
P24941	4FKS
P24941	4FKT
P24941	4FKU
P24941	4FKV
P24941	4FKW
P24941	4FX3
P24941	4GCJ
P24941	4I3Z
P24941	4II5
P24941	4KD1
P24941	4LYN
P24941	4NJ3
P24941	4RJ3
P24941	5A14
P24941	5AND
P24941	5ANE
P24941	5ANG
P24941	5ANI
P24941	5ANJ
P24941	5ANK
P24941	5ANO
P24941	5CYI
P24941	5D1J
P24941	5FP5
P24941	5FP6
P24941	5IEV
P24941	5IEX
P24941	5IEY
P24941	5IF1
P24941	5JQ5
P24941	5JQ8
P24941	5K4J
P24941	5L2W
P24941	5LMK
P24941	5MHQ
P24941	5NEV
P24941	5OO0
P24941	5OO1
P24941	5OO3
P24941	5OSJ
P24941	5OSM
P24941	5UQ1
P24941	5UQ2
P24941	5UQ3
P24941	6ATH
P24941	6GUB
P24941	6GUC
P24941	6GUE
P24941	6GUF
P24941	6GUH
P24941	6GUK
P24941	6GVA
P24941	6Q3B
P24941	6Q3C
P24941	6Q3F
P24941	6Q48
P24941	6Q49
P24941	6Q4A
P24941	6Q4B
P24941	6Q4C
P24941	6Q4D
P24941	6Q4E
P24941	6Q4F
P24941	6Q4G
P24941	6Q4H
P24941	6Q4I
P24941	6Q4J
P24941	6Q4K
P36507	1S9I
P36507	4H3Q
Q9Y2U5	2CU1
Q9Y2U5	2NPT
Q9Y2U5	5EX0
Q9Y2U5	5HQ8
Q13555	2UX0
Q13555	2V7O
P22001	4BGC
P00748	4BDW
P00748	4BDX
P00748	4XDE
P00748	4XE4
P00748	6B74
P00748	6B77
P31327	2YVQ
P31327	4UTR
P31327	4UTV
P31327	4UTX
P31327	4UTZ
P31327	4UU7
P31327	4UU8
P31327	4UUA
P31327	4UUB
P31327	5DOT
P31327	5DOU
P31327	5OJO
Q16678	3PM0
Q16678	6IQ5
Q15118	2Q8F
Q15118	2Q8G
Q15118	2Q8H
P16070	1POZ
P16070	1UUH
P16070	2I83
P16070	4PZ3
P16070	4PZ4
P05362	1D3E
P05362	1D3I
P05362	1D3L
P05362	1IAM
P05362	1IC1
P05362	1IJ4
P05362	1MQ8
P05362	1P53
P05362	1Z7Z
P05362	2OZ4
P05362	3TCX
P05362	5MZA
P05362	6EIT
Q07021	1P32
Q07021	3RPX
Q8WWQ8	5N86
P98066	1O7B
P98066	1O7C
P98066	2N40
P98066	2PF5
P98066	2WNO
Q9UM73	2KUP
Q9UM73	2KUQ
Q9UM73	2XB7
Q9UM73	2XBA
Q9UM73	2XP2
Q9UM73	2YFX
Q9UM73	2YHV
Q9UM73	2YJR
Q9UM73	2YJS
Q9UM73	2YS5
Q9UM73	2YT2
Q9UM73	3AOX
Q9UM73	3L9P
Q9UM73	3LCS
Q9UM73	3LCT
Q9UM73	4ANL
Q9UM73	4ANQ
Q9UM73	4ANS
Q9UM73	4CCB
Q9UM73	4CCU
Q9UM73	4CD0
Q9UM73	4CLI
Q9UM73	4CLJ
Q9UM73	4CMO
Q9UM73	4CMT
Q9UM73	4CMU
Q9UM73	4CNH
Q9UM73	4CTB
Q9UM73	4CTC
Q9UM73	4DCE
Q9UM73	4FNW
Q9UM73	4FNX
Q9UM73	4FNY
Q9UM73	4FNZ
Q9UM73	4FOB
Q9UM73	4FOC
Q9UM73	4FOD
Q9UM73	4JOA
Q9UM73	4MKC
Q9UM73	4TT7
Q9UM73	4Z55
Q9UM73	5A9U
Q9UM73	5AA8
Q9UM73	5AA9
Q9UM73	5AAA
Q9UM73	5AAB
Q9UM73	5AAC
Q9UM73	5FTO
Q9UM73	5FTQ
Q9UM73	5IMX
Q9UM73	5IUG
Q9UM73	5IUH
Q9UM73	5IUI
Q9UM73	5KZ0
Q9UM73	5VZ5
Q9UM73	6AT9
Q9UM73	6CDT
Q9UM73	6E0R
Q9UM73	6EBW
Q9UM73	6EDL
Q9UM73	6MX8
P08581	1FYR
P08581	1R0P
P08581	1R1W
P08581	1SHY
P08581	1SSL
P08581	1UX3
P08581	2G15
P08581	2RFN
P08581	2RFS
P08581	2UZX
P08581	2UZY
P08581	2WD1
P08581	2WGJ
P08581	2WKM
P08581	3A4P
P08581	3BUX
P08581	3C1X
P08581	3CCN
P08581	3CD8
P08581	3CE3
P08581	3CTH
P08581	3CTJ
P08581	3DKC
P08581	3DKF
P08581	3DKG
P08581	3EFJ
P08581	3EFK
P08581	3F66
P08581	3F82
P08581	3I5N
P08581	3L8V
P08581	3LQ8
P08581	3Q6U
P08581	3Q6W
P08581	3QTI
P08581	3R7O
P08581	3RHK
P08581	3U6H
P08581	3U6I
P08581	3VW8
P08581	3ZBX
P08581	3ZC5
P08581	3ZCL
P08581	3ZXZ
P08581	3ZZE
P08581	4AOI
P08581	4AP7
P08581	4DEG
P08581	4DEH
P08581	4DEI
P08581	4EEV
P08581	4GG5
P08581	4GG7
P08581	4IWD
P08581	4K3J
P08581	4KNB
P08581	4MXC
P08581	4O3T
P08581	4O3U
P08581	4R1V
P08581	4R1Y
P08581	4XMO
P08581	4XYF
P08581	5DG5
P08581	5EOB
P08581	5EYC
P08581	5EYD
P08581	5HLW
P08581	5HNI
P08581	5HO6
P08581	5HOA
P08581	5HOR
P08581	5HTI
P08581	5LSP
P08581	5T3Q
P08581	5UAB
P08581	5UAD
P08581	5UAF
P08581	5YA5
P08581	6GCU
P08581	6I04
Q02643	2XDG
P23458	3EYG
P23458	3EYH
P23458	4E4L
P23458	4E4N
P23458	4E5W
P23458	4EHZ
P23458	4EI4
P23458	4FK6
P23458	4GS0
P23458	4I5C
P23458	4IVB
P23458	4IVC
P23458	4IVD
P23458	4K6Z
P23458	4K77
P23458	4L00
P23458	4L01
P23458	5E1E
P23458	5HX8
P23458	5IXD
P23458	5IXI
P23458	5KHW
P23458	5KHX
P23458	5L04
P23458	5WO4
P23458	6AAH
P23458	6BBU
P23458	6C7Y
P23458	6DBN
P23458	6ELR
P23458	6GGH
P23458	6N77
P23458	6N78
P23458	6N79
P23458	6N7A
P23458	6N7B
P23458	6N7C
P23458	6N7D
O60674	2B7A
O60674	2W1I
O60674	2XA4
O60674	3.00E+62
O60674	3.00E+63
O60674	3.00E+64
O60674	3FUP
O60674	3IO7
O60674	3IOK
O60674	3JY9
O60674	3KCK
O60674	3KRR
O60674	3LPB
O60674	3Q32
O60674	3RVG
O60674	3TJC
O60674	3TJD
O60674	3UGC
O60674	3ZMM
O60674	4AQC
O60674	4BBE
O60674	4BBF
O60674	4C61
O60674	4C62
O60674	4D0W
O60674	4D0X
O60674	4D1S
O60674	4E4M
O60674	4E6D
O60674	4E6Q
O60674	4F08
O60674	4F09
O60674	4FVP
O60674	4FVQ
O60674	4FVR
O60674	4GFM
O60674	4GMY
O60674	4HGE
O60674	4IVA
O60674	4JI9
O60674	4JIA
O60674	4P7E
O60674	4YTC
O60674	4YTF
O60674	4YTH
O60674	4YTI
O60674	4Z32
O60674	4ZIM
O60674	5AEP
O60674	5CF4
O60674	5CF5
O60674	5CF6
O60674	5CF8
O60674	5HEZ
O60674	5I4N
O60674	5L3A
O60674	5TQ3
O60674	5TQ4
O60674	5TQ5
O60674	5TQ6
O60674	5TQ7
O60674	5TQ8
O60674	5USY
O60674	5USZ
O60674	5UT0
O60674	5UT1
O60674	5UT2
O60674	5UT3
O60674	5UT4
O60674	5UT5
O60674	5UT6
O60674	5WEV
O60674	5WIJ
O60674	5WIK
O60674	5WIL
O60674	5WIM
O60674	5WIN
O60674	6AAJ
O60674	6BBV
O60674	6BRW
O60674	6BS0
O60674	6BSS
O60674	6DRW
O60674	6E2P
O60674	6E2Q
O60674	6M9H
P28062	5L5A
P28062	5L5B
P28062	5L5D
P28062	5L5E
P28062	5L5F
P28062	5L5H
P28062	5L5I
P28062	5L5J
P28062	5L5O
P28062	5L5P
P28062	5L5Q
P28062	5L5R
P28062	5L5S
P28062	5L5T
P28062	5L5U
P28062	5L5V
P28062	5LTT
P28062	5M2B
P28062	6AVO
P28065	6AVO
P49721	4R3O
P49721	4R67
P49721	5A0Q
P49721	5GJQ
P49721	5GJR
P49721	5L4G
P49721	5LE5
P49721	5LEX
P49721	5LEY
P49721	5LEZ
P49721	5LF0
P49721	5LF1
P49721	5LF3
P49721	5LF4
P49721	5LF6
P49721	5LF7
P49721	5LN3
P49721	5M32
P49721	5T0C
P49721	5T0G
P49721	5T0H
P49721	5T0I
P49721	5T0J
P49721	5VFO
P49721	5VFP
P49721	5VFQ
P49721	5VFR
P49721	5VFS
P49721	5VFT
P49721	5VFU
P49721	6AVO
P49721	6MSB
P49721	6MSD
P49721	6MSE
P49721	6MSG
P49721	6MSH
P49721	6MSJ
P49721	6MSK
P40306	6AVO
P40306	6HV3
P40306	6HV4
P40306	6HV5
P40306	6HV7
P40306	6HVA
P40306	6HVR
P40306	6HVS
P40306	6HVT
P40306	6HVU
P40306	6HVV
P40306	6HVW
P52333	1YVJ
P52333	3LXK
P52333	3LXL
P52333	3PJC
P52333	3ZC6
P52333	3ZEP
P52333	4HVD
P52333	4HVG
P52333	4HVH
P52333	4HVI
P52333	4I6Q
P52333	4QPS
P52333	4QT1
P52333	4RIO
P52333	4V0G
P52333	4Z16
P52333	5LWM
P52333	5LWN
P52333	5TOZ
P52333	5TTS
P52333	5TTU
P52333	5TTV
P52333	5VO6
P52333	5W86
P52333	5WFJ
P52333	6AAK
P52333	6DA4
P52333	6DB3
P52333	6DB4
P52333	6DUD
P52333	6GL9
P52333	6GLA
P52333	6GLB
P52333	6NY4
P29597	3LXN
P29597	3LXP
P29597	3NYX
P29597	3NZ0
P29597	3ZON
P29597	4GFO
P29597	4GIH
P29597	4GII
P29597	4GJ2
P29597	4GJ3
P29597	4GVJ
P29597	4OLI
P29597	4PO6
P29597	4PY1
P29597	4WOV
P29597	5C01
P29597	5C03
P29597	5F1Z
P29597	5F20
P29597	5TKD
P29597	5WAL
P29597	6AAM
P29597	6DBK
P29597	6DBM
Q16832	2WUH
Q16832	2Z4F
Q16832	6FER
Q15759	3GC8
Q15759	3GC9
Q15759	3GP0
P22455	1QCT
P22455	4QQ5
P22455	4QQC
P22455	4QQJ
P22455	4QQT
P22455	4QRC
P22455	4R6V
P22455	4TYE
P22455	4TYG
P22455	4TYI
P22455	4TYJ
P22455	4UXQ
P22455	4XCU
P22455	5JKG
P22455	5NUD
P22455	5NWZ
P22455	5XFF
P22455	5XFJ
P22455	6JPJ
Q14145	1U6D
Q14145	1ZGK
Q14145	2FLU
Q14145	3VNG
Q14145	3VNH
Q14145	3ZGC
Q14145	3ZGD
Q14145	4CXI
Q14145	4CXJ
Q14145	4CXT
Q14145	4IFJ
Q14145	4IFL
Q14145	4IFN
Q14145	4IN4
Q14145	4IQK
Q14145	4L7B
Q14145	4L7C
Q14145	4L7D
Q14145	4N1B
Q14145	4XMB
Q14145	5DAD
Q14145	5DAF
Q14145	5F72
Q14145	5GIT
Q14145	5NLB
Q14145	5WFL
Q14145	5WFV
Q14145	5WG1
Q14145	5WHL
Q14145	5WHO
Q14145	5WIY
Q14145	5X54
Q14145	6FFM
Q14145	6FMP
Q14145	6FMQ
Q04206	1NFI
Q04206	2LSP
Q04206	2O61
Q04206	3GUT
Q04206	3QXY
Q04206	3RC0
Q04206	4KV1
Q04206	4KV4
Q04206	5U4K
Q04206	5URN
P53667	3S95
P53667	5HVJ
P53667	5HVK
P53667	5L6W
P53667	5NXC
Q15303	2AHX
Q15303	2L2T
Q15303	2LCX
Q15303	2R4B
Q15303	3BBT
Q15303	3BBW
Q15303	3BCE
Q15303	3U2P
Q15303	3U7U
Q15303	3U9U
P25116	1NRN
P25116	1NRO
P25116	1NRP
P25116	1NRQ
P25116	1NRR
P25116	3BEF
P25116	3HKI
P25116	3HKJ
P25116	3LU9
P25116	3VW7
O43613	4ZJ8
O43613	4ZJC
O43614	4S0V
O43614	5WQC
O43614	5WS3
Q9Y5S1	2F37
Q9HBA0	4DX1
Q9HBA0	4DX2
P21796	2JK4
P21796	2K4T
P21796	5JDP
P21796	5XDN
P21796	5XDO
P21796	6G6U
P21796	6G73
P34998	2L27
P34998	3EHS
P34998	3EHT
P34998	3EHU
P34998	4K5Y
P34998	4Z9G
P09110	2IIK
P11802	1LD2
P11802	2W96
P11802	2W99
P11802	2W9F
P11802	2W9Z
P11802	3G33
P11802	5FWK
P11802	5FWL
P11802	5FWM
P11802	5FWP
Q00534	1BI7
Q00534	1BI8
Q00534	1BLX
Q00534	1G3N
Q00534	1JOW
Q00534	1XO2
Q00534	2EUF
Q00534	2F2C
Q00534	3NUP
Q00534	3NUX
Q00534	4AUA
Q00534	4EZ5
Q00534	4TTH
Q00534	5L2I
Q00534	5L2S
Q00534	5L2T
Q9UGN5	3KCZ
Q9UGN5	3KJD
Q9UGN5	4PJV
Q9UGN5	4TVJ
Q9UGN5	4ZZX
Q9UGN5	4ZZY
Q9UGN5	5D5K
Q9UGN5	5DSY
Q9UGN5	6F1K
Q9UGN5	6F5B
Q9UGN5	6F5F
Q9Y6F1	2EOC
Q9Y6F1	3C49
Q9Y6F1	3C4H
Q9Y6F1	3CE0
Q9Y6F1	3FHB
Q9Y6F1	4GV0
Q9Y6F1	4GV2
Q9Y6F1	4GV4
Q9Y6F1	4L6Z
Q9Y6F1	4L70
Q9Y6F1	4L7L
Q9Y6F1	4L7N
Q9Y6F1	4L7O
Q9Y6F1	4L7P
Q9Y6F1	4L7R
Q9Y6F1	4L7U
Q9UL51	2MPF
Q9UL51	3U10
Q92736	4JKQ
P43220	3C59
P43220	3C5T
P43220	3IOL
P43220	4ZGM
P43220	5.00E+94
P43220	5NX2
P43220	5OTT
P43220	5OTU
P43220	5OTV
P43220	5OTW
P43220	5OTX
P43220	5VEW
P43220	5VEX
P43220	6B3J
P43220	6GB1
P08473	1DL9
P08473	1DMT
P08473	1QVD
P08473	1R1H
P08473	1R1I
P08473	1R1J
P08473	1Y8J
P08473	2QPJ
P08473	2YB9
P08473	4CTH
P08473	5JMY
P08473	6GID
P19971	1UOU
P19971	2J0F
P19971	2WK5
P19971	2WK6
Q07817	1BXL
Q07817	1G5J
Q07817	1LXL
Q07817	1MAZ
Q07817	1R2D
Q07817	1R2E
Q07817	1R2G
Q07817	1R2H
Q07817	1R2I
Q07817	1YSG
Q07817	1YSI
Q07817	1YSN
Q07817	2B48
Q07817	2LP8
Q07817	2LPC
Q07817	2M03
Q07817	2M04
Q07817	2ME8
Q07817	2ME9
Q07817	2MEJ
Q07817	2O1Y
Q07817	2O2M
Q07817	2O2N
Q07817	2P1L
Q07817	2PON
Q07817	2YJ1
Q07817	2YQ6
Q07817	2YQ7
Q07817	2YXJ
Q07817	3CVA
Q07817	3FDL
Q07817	3FDM
Q07817	3INQ
Q07817	3IO8
Q07817	3PL7
Q07817	3QKD
Q07817	3R85
Q07817	3SP7
Q07817	3SPF
Q07817	3WIZ
Q07817	3ZK6
Q07817	3ZLN
Q07817	3ZLO
Q07817	3ZLR
Q07817	4A1U
Q07817	4A1W
Q07817	4AQ3
Q07817	4BPK
Q07817	4C52
Q07817	4C5D
Q07817	4CIN
Q07817	4EHR
Q07817	4HNJ
Q07817	4IEH
Q07817	4PPI
Q07817	4QVE
Q07817	4QVF
Q07817	4QVX
Q07817	4TUH
Q07817	4Z9V
Q07817	5AGW
Q07817	5AGX
Q07817	5B1Z
Q07817	5C3G
Q07817	5FMJ
Q07817	5FMK
Q07817	5VAY
Q07817	5VX3
Q07817	6BF2
Q07817	6DCN
Q07817	6DCO
Q07817	6F46
Q07817	6IJQ
Q07820	2KBW
Q07820	2MHS
Q07820	2NL9
Q07820	2NLA
Q07820	2PQK
Q07820	3D7V
Q07820	3IO9
Q07820	3KJ0
Q07820	3KJ1
Q07820	3KJ2
Q07820	3KZ0
Q07820	3MK8
Q07820	3PK1
Q07820	3TWU
Q07820	3WIX
Q07820	3WIY
Q07820	4BPI
Q07820	4BPJ
Q07820	4HW2
Q07820	4HW3
Q07820	4HW4
Q07820	4OQ5
Q07820	4OQ6
Q07820	4WGI
Q07820	4WMR
Q07820	4WMS
Q07820	4WMT
Q07820	4WMU
Q07820	4WMV
Q07820	4WMW
Q07820	4WMX
Q07820	4ZBF
Q07820	4ZBI
Q07820	5C3F
Q07820	5C6H
Q07820	5FC4
Q07820	5FDO
Q07820	5FDR
Q07820	5IEZ
Q07820	5IF4
Q07820	5JSB
Q07820	5KU9
Q07820	5LOF
Q07820	5MES
Q07820	5MEV
Q07820	5UUM
Q07820	5VKC
Q07820	5VX2
Q07820	5W89
Q07820	5W8F
Q07820	6B4L
Q07820	6B4U
Q07820	6BW2
Q07820	6BW8
Q07820	6FS0
Q07820	6FS1
Q07820	6FS2
Q07820	6MBD
Q07820	6MBE
Q07820	6NE5
Q07820	6O6F
Q07820	6O6G
Q07820	6OQB
Q07820	6OQC
Q07820	6OQD
Q07820	6OQN
Q07820	6OVC
P17050	3H53
P17050	3H54
P17050	3H55
P17050	3IGU
P17050	4DO4
P17050	4DO5
P17050	4DO6
P37173	1KTZ
P37173	1M9Z
P37173	1PLO
P37173	2PJY
P37173	3KFD
P37173	4P7U
P37173	4XJJ
P37173	5E8V
P37173	5E8Y
P37173	5.00E+91
P37173	5.00E+92
P37173	5QIN
P37173	5TX4
P37173	5TY4
P84077	1HUR
P84077	1RE0
P84077	1U81
P84077	3O47
P84077	4HMY
P84077	6CM9
P84077	6CRI
P84077	6D83
P84077	6D84
P84077	6DFF
P84077	6FAE
O43252	1X6V
O43252	1XJQ
O43252	1XNJ
O43252	2OFW
O43252	2OFX
O43252	2PEY
O43252	2PEZ
O43252	2QJF
P02792	2FFX
P02792	2FG4
P02792	2FG8
P02792	3KXU
P02792	4V6B
P02792	5LG8
Q99828	1DGU
Q99828	1DGV
Q99828	1XO5
Q99828	1Y1A
Q99828	2L4H
Q99828	2L4I
Q99828	2LM5
O75340	2ZN8
O75340	2ZN9
O75340	2ZND
O75340	2ZNE
